,Date,Time from,Time to,betr. NEG [MW],betr. POS [MW],qual. NEG [MW],qual. POS [MW],tso_id,data_type,betr. [MW],qual. [MW],qual. [EUR/MWh],NRV balance more than 80% of the contracted control reserve,MOL Deviation,Explanation
15,05.02.2022,03:45,04:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
16,05.02.2022,04:00,04:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
17,05.02.2022,04:15,04:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
18,05.02.2022,04:30,04:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
19,05.02.2022,04:45,05:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
20,05.02.2022,05:00,05:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
21,05.02.2022,05:15,05:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
22,05.02.2022,05:30,05:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
23,05.02.2022,05:45,06:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
24,05.02.2022,06:00,06:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
25,05.02.2022,06:15,06:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
26,05.02.2022,06:30,06:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
27,05.02.2022,06:45,07:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
28,05.02.2022,07:00,07:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
29,05.02.2022,07:15,07:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
30,05.02.2022,07:30,07:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
31,05.02.2022,07:45,08:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
32,05.02.2022,08:00,08:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
33,05.02.2022,08:15,08:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
34,05.02.2022,08:30,08:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
35,05.02.2022,08:45,09:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
36,05.02.2022,09:00,09:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
37,05.02.2022,09:15,09:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
38,05.02.2022,09:30,09:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
39,05.02.2022,09:45,10:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
40,05.02.2022,10:00,10:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
41,05.02.2022,10:15,10:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
42,05.02.2022,10:30,10:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
43,05.02.2022,10:45,11:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
44,05.02.2022,11:00,11:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
45,05.02.2022,11:15,11:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
46,05.02.2022,11:30,11:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
47,05.02.2022,11:45,12:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
48,05.02.2022,12:00,12:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
49,05.02.2022,12:15,12:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
50,05.02.2022,12:30,12:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
51,05.02.2022,12:45,13:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
52,05.02.2022,13:00,13:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
53,05.02.2022,13:15,13:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
54,05.02.2022,13:30,13:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
55,05.02.2022,13:45,14:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
56,05.02.2022,14:00,14:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
57,05.02.2022,14:15,14:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
58,05.02.2022,14:30,14:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
59,05.02.2022,14:45,15:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
60,05.02.2022,15:00,15:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
61,05.02.2022,15:15,15:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
62,05.02.2022,15:30,15:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
63,05.02.2022,15:45,16:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
64,05.02.2022,16:00,16:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
65,05.02.2022,16:15,16:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
66,05.02.2022,16:30,16:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
67,05.02.2022,16:45,17:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
68,05.02.2022,17:00,17:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
69,05.02.2022,17:15,17:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
70,05.02.2022,17:30,17:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
71,05.02.2022,17:45,18:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
72,05.02.2022,18:00,18:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
73,05.02.2022,18:15,18:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
74,05.02.2022,18:30,18:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
75,05.02.2022,18:45,19:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
76,05.02.2022,19:00,19:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
77,05.02.2022,19:15,19:30,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
78,05.02.2022,19:30,19:45,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
79,05.02.2022,19:45,20:00,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
80,05.02.2022,20:00,20:15,"0,000","0,000",-,-,TransnetBW,MR,,,,,,
0,05.02.2022,00:00,00:15,"65,689","0,989",-,-,TransnetBW,SCR,,,,,,
1,05.02.2022,00:15,00:30,"36,661","5,405",-,-,TransnetBW,SCR,,,,,,
2,05.02.2022,00:30,00:45,"96,649","2,305",-,-,TransnetBW,SCR,,,,,,
3,05.02.2022,00:45,01:00,"187,316","0,000",-,-,TransnetBW,SCR,,,,,,
4,05.02.2022,01:00,01:15,"4,538","4,088",-,-,TransnetBW,SCR,,,,,,
5,05.02.2022,01:15,01:30,"2,955","10,137",-,-,TransnetBW,SCR,,,,,,
6,05.02.2022,01:30,01:45,"6,264","2,551",-,-,TransnetBW,SCR,,,,,,
7,05.02.2022,01:45,02:00,"131,026","0,221",-,-,TransnetBW,SCR,,,,,,
8,05.02.2022,02:00,02:15,"4,076","70,185",-,-,TransnetBW,SCR,,,,,,
9,05.02.2022,02:15,02:30,"2,631","24,669",-,-,TransnetBW,SCR,,,,,,
10,05.02.2022,02:30,02:45,"0,287","9,988",-,-,TransnetBW,SCR,,,,,,
11,05.02.2022,02:45,03:00,"1,592","2,170",-,-,TransnetBW,SCR,,,,,,
12,05.02.2022,03:00,03:15,"0,259","70,101",-,-,TransnetBW,SCR,,,,,,
13,05.02.2022,03:15,03:30,"0,024","82,568",-,-,TransnetBW,SCR,,,,,,
14,05.02.2022,03:30,03:45,"0,172","22,842",-,-,TransnetBW,SCR,,,,,,
15,05.02.2022,03:45,04:00,"4,861","5,157",-,-,TransnetBW,SCR,,,,,,
16,05.02.2022,04:00,04:15,"0,969","102,031",-,-,TransnetBW,SCR,,,,,,
17,05.02.2022,04:15,04:30,"6,831","56,508",-,-,TransnetBW,SCR,,,,,,
18,05.02.2022,04:30,04:45,"0,032","83,408",-,-,TransnetBW,SCR,,,,,,
19,05.02.2022,04:45,05:00,"5,908","15,233",-,-,TransnetBW,SCR,,,,,,
20,05.02.2022,05:00,05:15,"98,095","3,046",-,-,TransnetBW,SCR,,,,,,
21,05.02.2022,05:15,05:30,"151,008","0,148",-,-,TransnetBW,SCR,,,,,,
22,05.02.2022,05:30,05:45,"47,296","1,729",-,-,TransnetBW,SCR,,,,,,
23,05.02.2022,05:45,06:00,"81,508","0,160",-,-,TransnetBW,SCR,,,,,,
24,05.02.2022,06:00,06:15,"194,570","34,403",-,-,TransnetBW,SCR,,,,,,
25,05.02.2022,06:15,06:30,"132,095","0,823",-,-,TransnetBW,SCR,,,,,,
26,05.02.2022,06:30,06:45,"62,099","0,658",-,-,TransnetBW,SCR,,,,,,
27,05.02.2022,06:45,07:00,"0,527","56,798",-,-,TransnetBW,SCR,,,,,,
28,05.02.2022,07:00,07:15,"47,270","35,555",-,-,TransnetBW,SCR,,,,,,
29,05.02.2022,07:15,07:30,"159,457","0,179",-,-,TransnetBW,SCR,,,,,,
30,05.02.2022,07:30,07:45,"21,380","37,606",-,-,TransnetBW,SCR,,,,,,
31,05.02.2022,07:45,08:00,"5,812","23,994",-,-,TransnetBW,SCR,,,,,,
32,05.02.2022,08:00,08:15,"162,066","0,075",-,-,TransnetBW,SCR,,,,,,
33,05.02.2022,08:15,08:30,"201,028","0,017",-,-,TransnetBW,SCR,,,,,,
34,05.02.2022,08:30,08:45,"6,612","13,773",-,-,TransnetBW,SCR,,,,,,
35,05.02.2022,08:45,09:00,"14,709","1,758",-,-,TransnetBW,SCR,,,,,,
36,05.02.2022,09:00,09:15,"170,518","0,000",-,-,TransnetBW,SCR,,,,,,
37,05.02.2022,09:15,09:30,"366,707","0,000",-,-,TransnetBW,SCR,,,,,,
38,05.02.2022,09:30,09:45,"513,018","0,000",-,-,TransnetBW,SCR,,,,,,
39,05.02.2022,09:45,10:00,"447,786","0,000",-,-,TransnetBW,SCR,,,,,,
40,05.02.2022,10:00,10:15,"520,968","0,127",-,-,TransnetBW,SCR,,,,,,
41,05.02.2022,10:15,10:30,"282,971","2,092",-,-,TransnetBW,SCR,,,,,,
42,05.02.2022,10:30,10:45,"137,422","3,889",-,-,TransnetBW,SCR,,,,,,
43,05.02.2022,10:45,11:00,"123,124","5,690",-,-,TransnetBW,SCR,,,,,,
44,05.02.2022,11:00,11:15,"59,861","2,436",-,-,TransnetBW,SCR,,,,,,
45,05.02.2022,11:15,11:30,"28,943","5,402",-,-,TransnetBW,SCR,,,,,,
46,05.02.2022,11:30,11:45,"71,825","0,363",-,-,TransnetBW,SCR,,,,,,
47,05.02.2022,11:45,12:00,"252,964","0,167",-,-,TransnetBW,SCR,,,,,,
48,05.02.2022,12:00,12:15,"82,363","9,713",-,-,TransnetBW,SCR,,,,,,
49,05.02.2022,12:15,12:30,"247,550","0,000",-,-,TransnetBW,SCR,,,,,,
50,05.02.2022,12:30,12:45,"188,537","0,269",-,-,TransnetBW,SCR,,,,,,
51,05.02.2022,12:45,13:00,"50,814","1,059",-,-,TransnetBW,SCR,,,,,,
52,05.02.2022,13:00,13:15,"178,758","0,099",-,-,TransnetBW,SCR,,,,,,
53,05.02.2022,13:15,13:30,"185,115","0,319",-,-,TransnetBW,SCR,,,,,,
54,05.02.2022,13:30,13:45,"239,588","0,000",-,-,TransnetBW,SCR,,,,,,
55,05.02.2022,13:45,14:00,"213,169","0,000",-,-,TransnetBW,SCR,,,,,,
56,05.02.2022,14:00,14:15,"239,352","0,000",-,-,TransnetBW,SCR,,,,,,
57,05.02.2022,14:15,14:30,"43,550","12,456",-,-,TransnetBW,SCR,,,,,,
58,05.02.2022,14:30,14:45,"96,961","0,000",-,-,TransnetBW,SCR,,,,,,
59,05.02.2022,14:45,15:00,"241,537","0,030",-,-,TransnetBW,SCR,,,,,,
60,05.02.2022,15:00,15:15,"556,811","0,000",-,-,TransnetBW,SCR,,,,,,
61,05.02.2022,15:15,15:30,"227,946","0,108",-,-,TransnetBW,SCR,,,,,,
62,05.02.2022,15:30,15:45,"19,219","2,234",-,-,TransnetBW,SCR,,,,,,
63,05.02.2022,15:45,16:00,"98,175","2,726",-,-,TransnetBW,SCR,,,,,,
64,05.02.2022,16:00,16:15,"149,052","13,495",-,-,TransnetBW,SCR,,,,,,
65,05.02.2022,16:15,16:30,"66,929","9,318",-,-,TransnetBW,SCR,,,,,,
66,05.02.2022,16:30,16:45,"13,542","3,243",-,-,TransnetBW,SCR,,,,,,
67,05.02.2022,16:45,17:00,"0,960","22,897",-,-,TransnetBW,SCR,,,,,,
68,05.02.2022,17:00,17:15,"190,548","0,372",-,-,TransnetBW,SCR,,,,,,
69,05.02.2022,17:15,17:30,"168,858","13,261",-,-,TransnetBW,SCR,,,,,,
70,05.02.2022,17:30,17:45,"0,007","82,956",-,-,TransnetBW,SCR,,,,,,
71,05.02.2022,17:45,18:00,"0,000","123,150",-,-,TransnetBW,SCR,,,,,,
72,05.02.2022,18:00,18:15,"35,945","0,401",-,-,TransnetBW,SCR,,,,,,
73,05.02.2022,18:15,18:30,"90,233","0,503",-,-,TransnetBW,SCR,,,,,,
74,05.02.2022,18:30,18:45,"195,745","0,000",-,-,TransnetBW,SCR,,,,,,
75,05.02.2022,18:45,19:00,"266,815","0,000",-,-,TransnetBW,SCR,,,,,,
76,05.02.2022,19:00,19:15,"86,688","0,758",-,-,TransnetBW,SCR,,,,,,
77,05.02.2022,19:15,19:30,"98,256","1,295",-,-,TransnetBW,SCR,,,,,,
78,05.02.2022,19:30,19:45,"81,793","3,310",-,-,TransnetBW,SCR,,,,,,
79,05.02.2022,19:45,20:00,"41,520","4,626",-,-,TransnetBW,SCR,,,,,,
80,05.02.2022,20:00,20:15,"44,877","37,952",-,-,TransnetBW,SCR,,,,,,
0,05.02.2022,00:00,00:15,,,,,TransnetBW,RZ_SALDO,"90,390",-,,,,
1,05.02.2022,00:15,00:30,,,,,TransnetBW,RZ_SALDO,"117,166",-,,,,
2,05.02.2022,00:30,00:45,,,,,TransnetBW,RZ_SALDO,"175,641",-,,,,
3,05.02.2022,00:45,01:00,,,,,TransnetBW,RZ_SALDO,"216,879",-,,,,
4,05.02.2022,01:00,01:15,,,,,TransnetBW,RZ_SALDO,"78,749",-,,,,
5,05.02.2022,01:15,01:30,,,,,TransnetBW,RZ_SALDO,"146,895",-,,,,
6,05.02.2022,01:30,01:45,,,,,TransnetBW,RZ_SALDO,"164,708",-,,,,
7,05.02.2022,01:45,02:00,,,,,TransnetBW,RZ_SALDO,"197,742",-,,,,
8,05.02.2022,02:00,02:15,,,,,TransnetBW,RZ_SALDO,"201,289",-,,,,
9,05.02.2022,02:15,02:30,,,,,TransnetBW,RZ_SALDO,"222,769",-,,,,
10,05.02.2022,02:30,02:45,,,,,TransnetBW,RZ_SALDO,"223,377",-,,,,
11,05.02.2022,02:45,03:00,,,,,TransnetBW,RZ_SALDO,"164,898",-,,,,
12,05.02.2022,03:00,03:15,,,,,TransnetBW,RZ_SALDO,"144,718",-,,,,
13,05.02.2022,03:15,03:30,,,,,TransnetBW,RZ_SALDO,"275,377",-,,,,
14,05.02.2022,03:30,03:45,,,,,TransnetBW,RZ_SALDO,"272,665",-,,,,
15,05.02.2022,03:45,04:00,,,,,TransnetBW,RZ_SALDO,"206,251",-,,,,
16,05.02.2022,04:00,04:15,,,,,TransnetBW,RZ_SALDO,"153,899",-,,,,
17,05.02.2022,04:15,04:30,,,,,TransnetBW,RZ_SALDO,"165,803",-,,,,
18,05.02.2022,04:30,04:45,,,,,TransnetBW,RZ_SALDO,"212,731",-,,,,
19,05.02.2022,04:45,05:00,,,,,TransnetBW,RZ_SALDO,"132,184",-,,,,
20,05.02.2022,05:00,05:15,,,,,TransnetBW,RZ_SALDO,"207,666",-,,,,
21,05.02.2022,05:15,05:30,,,,,TransnetBW,RZ_SALDO,"168,798",-,,,,
22,05.02.2022,05:30,05:45,,,,,TransnetBW,RZ_SALDO,"167,658",-,,,,
23,05.02.2022,05:45,06:00,,,,,TransnetBW,RZ_SALDO,"128,873",-,,,,
24,05.02.2022,06:00,06:15,,,,,TransnetBW,RZ_SALDO,"261,857",-,,,,
25,05.02.2022,06:15,06:30,,,,,TransnetBW,RZ_SALDO,"309,576",-,,,,
26,05.02.2022,06:30,06:45,,,,,TransnetBW,RZ_SALDO,"242,590",-,,,,
27,05.02.2022,06:45,07:00,,,,,TransnetBW,RZ_SALDO,"237,123",-,,,,
28,05.02.2022,07:00,07:15,,,,,TransnetBW,RZ_SALDO,"281,031",-,,,,
29,05.02.2022,07:15,07:30,,,,,TransnetBW,RZ_SALDO,"217,035",-,,,,
30,05.02.2022,07:30,07:45,,,,,TransnetBW,RZ_SALDO,"200,724",-,,,,
31,05.02.2022,07:45,08:00,,,,,TransnetBW,RZ_SALDO,"116,568",-,,,,
32,05.02.2022,08:00,08:15,,,,,TransnetBW,RZ_SALDO,"171,316",-,,,,
33,05.02.2022,08:15,08:30,,,,,TransnetBW,RZ_SALDO,"57,717",-,,,,
34,05.02.2022,08:30,08:45,,,,,TransnetBW,RZ_SALDO,"-20,369",-,,,,
35,05.02.2022,08:45,09:00,,,,,TransnetBW,RZ_SALDO,"10,847",-,,,,
36,05.02.2022,09:00,09:15,,,,,TransnetBW,RZ_SALDO,"-50,727",-,,,,
37,05.02.2022,09:15,09:30,,,,,TransnetBW,RZ_SALDO,"-27,702",-,,,,
38,05.02.2022,09:30,09:45,,,,,TransnetBW,RZ_SALDO,"-81,034",-,,,,
39,05.02.2022,09:45,10:00,,,,,TransnetBW,RZ_SALDO,"10,467",-,,,,
40,05.02.2022,10:00,10:15,,,,,TransnetBW,RZ_SALDO,"-114,840",-,,,,
41,05.02.2022,10:15,10:30,,,,,TransnetBW,RZ_SALDO,"-83,589",-,,,,
42,05.02.2022,10:30,10:45,,,,,TransnetBW,RZ_SALDO,"-86,147",-,,,,
43,05.02.2022,10:45,11:00,,,,,TransnetBW,RZ_SALDO,"-78,598",-,,,,
44,05.02.2022,11:00,11:15,,,,,TransnetBW,RZ_SALDO,"-264,176",-,,,,
45,05.02.2022,11:15,11:30,,,,,TransnetBW,RZ_SALDO,"-256,135",-,,,,
46,05.02.2022,11:30,11:45,,,,,TransnetBW,RZ_SALDO,"-282,857",-,,,,
47,05.02.2022,11:45,12:00,,,,,TransnetBW,RZ_SALDO,"-183,771",-,,,,
48,05.02.2022,12:00,12:15,,,,,TransnetBW,RZ_SALDO,"-202,330",-,,,,
49,05.02.2022,12:15,12:30,,,,,TransnetBW,RZ_SALDO,"12,136",-,,,,
50,05.02.2022,12:30,12:45,,,,,TransnetBW,RZ_SALDO,"-89,619",-,,,,
51,05.02.2022,12:45,13:00,,,,,TransnetBW,RZ_SALDO,"-51,538",-,,,,
52,05.02.2022,13:00,13:15,,,,,TransnetBW,RZ_SALDO,"-77,990",-,,,,
53,05.02.2022,13:15,13:30,,,,,TransnetBW,RZ_SALDO,"-146,027",-,,,,
54,05.02.2022,13:30,13:45,,,,,TransnetBW,RZ_SALDO,"-214,110",-,,,,
55,05.02.2022,13:45,14:00,,,,,TransnetBW,RZ_SALDO,"-75,335",-,,,,
56,05.02.2022,14:00,14:15,,,,,TransnetBW,RZ_SALDO,"-151,436",-,,,,
57,05.02.2022,14:15,14:30,,,,,TransnetBW,RZ_SALDO,"-178,204",-,,,,
58,05.02.2022,14:30,14:45,,,,,TransnetBW,RZ_SALDO,"-224,663",-,,,,
59,05.02.2022,14:45,15:00,,,,,TransnetBW,RZ_SALDO,"-242,169",-,,,,
60,05.02.2022,15:00,15:15,,,,,TransnetBW,RZ_SALDO,"13,604",-,,,,
61,05.02.2022,15:15,15:30,,,,,TransnetBW,RZ_SALDO,"-12,453",-,,,,
62,05.02.2022,15:30,15:45,,,,,TransnetBW,RZ_SALDO,"-155,484",-,,,,
63,05.02.2022,15:45,16:00,,,,,TransnetBW,RZ_SALDO,"-104,534",-,,,,
64,05.02.2022,16:00,16:15,,,,,TransnetBW,RZ_SALDO,"-71,251",-,,,,
65,05.02.2022,16:15,16:30,,,,,TransnetBW,RZ_SALDO,"12,018",-,,,,
66,05.02.2022,16:30,16:45,,,,,TransnetBW,RZ_SALDO,"-247,977",-,,,,
67,05.02.2022,16:45,17:00,,,,,TransnetBW,RZ_SALDO,"-279,039",-,,,,
68,05.02.2022,17:00,17:15,,,,,TransnetBW,RZ_SALDO,"-210,415",-,,,,
69,05.02.2022,17:15,17:30,,,,,TransnetBW,RZ_SALDO,"-205,025",-,,,,
70,05.02.2022,17:30,17:45,,,,,TransnetBW,RZ_SALDO,"-184,816",-,,,,
71,05.02.2022,17:45,18:00,,,,,TransnetBW,RZ_SALDO,"-163,500",-,,,,
72,05.02.2022,18:00,18:15,,,,,TransnetBW,RZ_SALDO,"-105,990",-,,,,
73,05.02.2022,18:15,18:30,,,,,TransnetBW,RZ_SALDO,"2,929",-,,,,
74,05.02.2022,18:30,18:45,,,,,TransnetBW,RZ_SALDO,"-52,613",-,,,,
75,05.02.2022,18:45,19:00,,,,,TransnetBW,RZ_SALDO,"94,902",-,,,,
76,05.02.2022,19:00,19:15,,,,,TransnetBW,RZ_SALDO,"-87,269",-,,,,
77,05.02.2022,19:15,19:30,,,,,TransnetBW,RZ_SALDO,"-10,786",-,,,,
78,05.02.2022,19:30,19:45,,,,,TransnetBW,RZ_SALDO,"-25,657",-,,,,
79,05.02.2022,19:45,20:00,,,,,TransnetBW,RZ_SALDO,"98,327",-,,,,
80,05.02.2022,20:00,20:15,,,,,TransnetBW,RZ_SALDO,"-71,241",-,,,,
0,05.02.2022,00:00,00:15,,,,,TransnetBW,REBAP,,,-,,,
1,05.02.2022,00:15,00:30,,,,,TransnetBW,REBAP,,,-,,,
2,05.02.2022,00:30,00:45,,,,,TransnetBW,REBAP,,,-,,,
3,05.02.2022,00:45,01:00,,,,,TransnetBW,REBAP,,,-,,,
4,05.02.2022,01:00,01:15,,,,,TransnetBW,REBAP,,,-,,,
5,05.02.2022,01:15,01:30,,,,,TransnetBW,REBAP,,,-,,,
6,05.02.2022,01:30,01:45,,,,,TransnetBW,REBAP,,,-,,,
7,05.02.2022,01:45,02:00,,,,,TransnetBW,REBAP,,,-,,,
8,05.02.2022,02:00,02:15,,,,,TransnetBW,REBAP,,,-,,,
9,05.02.2022,02:15,02:30,,,,,TransnetBW,REBAP,,,-,,,
10,05.02.2022,02:30,02:45,,,,,TransnetBW,REBAP,,,-,,,
11,05.02.2022,02:45,03:00,,,,,TransnetBW,REBAP,,,-,,,
12,05.02.2022,03:00,03:15,,,,,TransnetBW,REBAP,,,-,,,
13,05.02.2022,03:15,03:30,,,,,TransnetBW,REBAP,,,-,,,
14,05.02.2022,03:30,03:45,,,,,TransnetBW,REBAP,,,-,,,
15,05.02.2022,03:45,04:00,,,,,TransnetBW,REBAP,,,-,,,
16,05.02.2022,04:00,04:15,,,,,TransnetBW,REBAP,,,-,,,
17,05.02.2022,04:15,04:30,,,,,TransnetBW,REBAP,,,-,,,
18,05.02.2022,04:30,04:45,,,,,TransnetBW,REBAP,,,-,,,
19,05.02.2022,04:45,05:00,,,,,TransnetBW,REBAP,,,-,,,
20,05.02.2022,05:00,05:15,,,,,TransnetBW,REBAP,,,-,,,
21,05.02.2022,05:15,05:30,,,,,TransnetBW,REBAP,,,-,,,
22,05.02.2022,05:30,05:45,,,,,TransnetBW,REBAP,,,-,,,
23,05.02.2022,05:45,06:00,,,,,TransnetBW,REBAP,,,-,,,
24,05.02.2022,06:00,06:15,,,,,TransnetBW,REBAP,,,-,,,
25,05.02.2022,06:15,06:30,,,,,TransnetBW,REBAP,,,-,,,
26,05.02.2022,06:30,06:45,,,,,TransnetBW,REBAP,,,-,,,
27,05.02.2022,06:45,07:00,,,,,TransnetBW,REBAP,,,-,,,
28,05.02.2022,07:00,07:15,,,,,TransnetBW,REBAP,,,-,,,
29,05.02.2022,07:15,07:30,,,,,TransnetBW,REBAP,,,-,,,
30,05.02.2022,07:30,07:45,,,,,TransnetBW,REBAP,,,-,,,
31,05.02.2022,07:45,08:00,,,,,TransnetBW,REBAP,,,-,,,
32,05.02.2022,08:00,08:15,,,,,TransnetBW,REBAP,,,-,,,
33,05.02.2022,08:15,08:30,,,,,TransnetBW,REBAP,,,-,,,
34,05.02.2022,08:30,08:45,,,,,TransnetBW,REBAP,,,-,,,
35,05.02.2022,08:45,09:00,,,,,TransnetBW,REBAP,,,-,,,
36,05.02.2022,09:00,09:15,,,,,TransnetBW,REBAP,,,-,,,
37,05.02.2022,09:15,09:30,,,,,TransnetBW,REBAP,,,-,,,
38,05.02.2022,09:30,09:45,,,,,TransnetBW,REBAP,,,-,,,
39,05.02.2022,09:45,10:00,,,,,TransnetBW,REBAP,,,-,,,
40,05.02.2022,10:00,10:15,,,,,TransnetBW,REBAP,,,-,,,
41,05.02.2022,10:15,10:30,,,,,TransnetBW,REBAP,,,-,,,
42,05.02.2022,10:30,10:45,,,,,TransnetBW,REBAP,,,-,,,
43,05.02.2022,10:45,11:00,,,,,TransnetBW,REBAP,,,-,,,
44,05.02.2022,11:00,11:15,,,,,TransnetBW,REBAP,,,-,,,
45,05.02.2022,11:15,11:30,,,,,TransnetBW,REBAP,,,-,,,
46,05.02.2022,11:30,11:45,,,,,TransnetBW,REBAP,,,-,,,
47,05.02.2022,11:45,12:00,,,,,TransnetBW,REBAP,,,-,,,
48,05.02.2022,12:00,12:15,,,,,TransnetBW,REBAP,,,-,,,
49,05.02.2022,12:15,12:30,,,,,TransnetBW,REBAP,,,-,,,
50,05.02.2022,12:30,12:45,,,,,TransnetBW,REBAP,,,-,,,
51,05.02.2022,12:45,13:00,,,,,TransnetBW,REBAP,,,-,,,
52,05.02.2022,13:00,13:15,,,,,TransnetBW,REBAP,,,-,,,
53,05.02.2022,13:15,13:30,,,,,TransnetBW,REBAP,,,-,,,
54,05.02.2022,13:30,13:45,,,,,TransnetBW,REBAP,,,-,,,
55,05.02.2022,13:45,14:00,,,,,TransnetBW,REBAP,,,-,,,
56,05.02.2022,14:00,14:15,,,,,TransnetBW,REBAP,,,-,,,
57,05.02.2022,14:15,14:30,,,,,TransnetBW,REBAP,,,-,,,
58,05.02.2022,14:30,14:45,,,,,TransnetBW,REBAP,,,-,,,
59,05.02.2022,14:45,15:00,,,,,TransnetBW,REBAP,,,-,,,
60,05.02.2022,15:00,15:15,,,,,TransnetBW,REBAP,,,-,,,
61,05.02.2022,15:15,15:30,,,,,TransnetBW,REBAP,,,-,,,
62,05.02.2022,15:30,15:45,,,,,TransnetBW,REBAP,,,-,,,
63,05.02.2022,15:45,16:00,,,,,TransnetBW,REBAP,,,-,,,
64,05.02.2022,16:00,16:15,,,,,TransnetBW,REBAP,,,-,,,
65,05.02.2022,16:15,16:30,,,,,TransnetBW,REBAP,,,-,,,
66,05.02.2022,16:30,16:45,,,,,TransnetBW,REBAP,,,-,,,
67,05.02.2022,16:45,17:00,,,,,TransnetBW,REBAP,,,-,,,
68,05.02.2022,17:00,17:15,,,,,TransnetBW,REBAP,,,-,,,
69,05.02.2022,17:15,17:30,,,,,TransnetBW,REBAP,,,-,,,
70,05.02.2022,17:30,17:45,,,,,TransnetBW,REBAP,,,-,,,
71,05.02.2022,17:45,18:00,,,,,TransnetBW,REBAP,,,-,,,
72,05.02.2022,18:00,18:15,,,,,TransnetBW,REBAP,,,-,,,
73,05.02.2022,18:15,18:30,,,,,TransnetBW,REBAP,,,-,,,
74,05.02.2022,18:30,18:45,,,,,TransnetBW,REBAP,,,-,,,
75,05.02.2022,18:45,19:00,,,,,TransnetBW,REBAP,,,-,,,
76,05.02.2022,19:00,19:15,,,,,TransnetBW,REBAP,,,-,,,
